Squawkabilly ex,1,Pokemon,PAL,264
Radiant Greninja,1,Pokemon,ASR,46
Hoothoot,1,Pokemon,SCR,114
Noctowl,1,Pokemon,SCR,115
Teal Mask Ogerpon ex,4,Pokemon,TWM,25
Fezandipiti ex,1,Pokemon,SFA,38
Raging Bolt ex,3,Pokemon,TEF,123
Boss's Orders,1,Trainer,,
Briar,1,Trainer,,
Crispin,1,Trainer,,
Professor Sada's Vitality,4,Trainer,,
Iono,1,Trainer,,
Miracle Headset,1,Trainer,,
Earthen Vessel,4,Trainer,,
Nest Ball,3,Trainer,,
Trekking Shoes,3,Trainer,,
Energy Retrieval,3,Trainer,,
Pokemon Catcher,3,Trainer,,
Switch Cart,2,Trainer,,
Pokegear 3.0,2,Trainer,,
Super Rod,1,Trainer,,
Pal Pad,1,Trainer,,
Night Stretcher,1,Trainer,,
Bravery Charm,1,Trainer,,
Ancient Booster Energy Capsule,1,Trainer,,
Pokestop,2,Trainer,,
Basic Lightning Energy,3,Energy,,
Basic Fighting Energy,3,Energy,,
Basic Grass Energy,6,Energy,,
