Fan Rotom,2,Pokemon,SCR,118
Hoothoot,3,Pokemon,SCR,114
Noctowl,2,Pokemon,SCR,115
Noctowl,1,Pokemon,PRE,78
Bouffalant,3,Pokemon,SCR,119
Terapagos ex,2,Pokemon,SCR,128
Terapagos ex,1,Pokemon,SCR,165
Fexandipiti ex,1,Pokemon,SFA,38
Blood Moon Ursaluna ex,1,Pokemon,TWM,141
Squawkabilly ex,1,Pokemon,SVP,160
Iron Leaves ex,1,Pokemon,SVP,128
Prime Catcher - ACESPEC,1,Item,,
Counter Catcher,1,Item,,
Switch,1,Item,,
Glass Trumpet,4,Item,,
Buddy-Buddy Poffin,3,Item,,
Earthen Vessel,2,Item,,
Nest Ball,2,Item,,
Ultra Ball,4,Item,,
Night Stretcher,2,Item,,
Iono,3,Supporter,,
Professor's Research,3,Supporter,,
Crispin,1,Supporter,,
Boss's Orders,2,Supporter,,
Professor Turo's Scenario,1,Supporter,,
Area Zero Underdepths,3,Stadium,,
Basic Lightning Energy,3,Energy,,
Basic Water Energy,3,Energy,,
Basic Grass Energy,3,Energy,,
